Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1763956229,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1763956230,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1763956231,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1763956232,30,,Aggregated,0.000000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,4,0,2700.0,2684.291449986631,2664.834500057623,2702.2749999305233,854.0
1763956233,30,,Aggregated,0.000000,0.000000,2700,2900,3300,3300,3300,3900,3900,3900,3900,3900,3900,16,0,2700.0,2041.2060500093503,2.3318000603467226,3879.9720000242814,600.125
1763956234,30,,Aggregated,0.000000,0.000000,2700,2800,3300,3300,3500,3900,4500,4500,4500,4500,4500,24,0,2700.0,2077.4387333367486,2.3318000603467226,4498.568800045177,572.9166666666666
1763956235,30,,Aggregated,3.500000,0.000000,2700,3100,3300,3300,4000,4500,4900,4900,4900,4900,4900,37,0,2700.0,2311.126405410972,1.847500097937882,4857.654699939303,527.8648648648649
1763956236,30,,Aggregated,4.400000,0.000000,2200,3100,3300,3400,4200,4700,5600,5600,5600,5600,5600,47,0,2200.0,2352.275025537931,1.847500097937882,5571.3469999609515,486.17021276595744
1763956237,30,,Aggregated,5.833333,0.000000,2200,3100,3300,3900,4900,5900,6200,6800,6800,6800,6800,59,0,2200.0,2479.4566881412766,1.847500097937882,6808.944599935785,466.49152542372883
1763956238,30,,Aggregated,6.285714,0.000000,2200,3100,3300,3900,5300,6200,7500,8100,8100,8100,8100,67,0,2200.0,2574.658380602417,1.847500097937882,8053.560300031677,446.2238805970149
1763956239,30,,Aggregated,6.375000,0.000000,2100,2900,3300,3900,5300,6200,8100,8700,8700,8700,8700,86,0,2100.0,2561.467389535527,1.847500097937882,8655.259299906902,382.4651162790698
1763956240,30,,Aggregated,6.375000,0.000000,2100,2800,3300,3900,5300,6200,8100,8700,8700,8700,8700,90,0,2100.0,2541.995376666697,1.847500097937882,8655.259299906902,368.7888888888889
1763956241,30,,Aggregated,6.900000,0.000000,2100,2700,3300,3400,4900,5900,7500,8100,8700,8700,8700,106,0,2100.0,2479.0723783003587,1.847500097937882,8655.259299906902,321.5
1763956242,30,,Aggregated,6.900000,0.000000,2100,2500,3100,3300,4700,5900,7500,8100,8700,8700,8700,111,0,2100.0,2406.6351090079625,1.847500097937882,8655.259299906902,311.2072072072072
1763956243,30,,Aggregated,9.500000,0.000000,2100,2200,2900,3300,4500,5700,7500,8100,8700,8700,8700,122,0,2100.0,2346.2075934417117,1.847500097937882,8655.259299906902,289.6639344262295
1763956244,30,,Aggregated,11.100000,0.000000,2100,2200,2700,3300,4500,5700,7500,8100,8700,8700,8700,130,0,2100.0,2253.8537699979943,1.847500097937882,8655.259299906902,273.9923076923077
1763956245,30,,Aggregated,10.400000,0.000000,2100,2200,2700,3100,4500,5700,7500,8100,8700,8700,8700,140,0,2100.0,2215.039393567713,1.847500097937882,8655.259299906902,258.65
1763956246,30,,Aggregated,10.300000,0.000000,2100,2100,2500,2800,4100,5600,6800,8100,8700,8700,8700,156,0,2100.0,2100.107489740297,1.847500097937882,8655.259299906902,236.76923076923077
1763956247,30,,Aggregated,10.200000,0.000000,2100,2100,2300,2700,4000,5300,6800,8100,8700,8700,8700,163,0,2100.0,2037.9919006097832,1.847500097937882,8655.259299906902,229.90184049079755
1763956248,30,,Aggregated,10.400000,0.000000,2100,2100,2200,2700,3900,5300,6800,8100,8700,8700,8700,172,0,2100.0,1981.6970645313336,1.847500097937882,8655.259299906902,222.20348837209303
1763956249,30,,Aggregated,10.800000,0.000000,2100,2100,2200,2700,3900,5300,6800,8100,8700,8700,8700,180,0,2100.0,1964.3622111089321,1.847500097937882,8655.259299906902,215.57777777777778
1763956250,30,,Aggregated,10.300000,0.000000,2100,2100,2200,2500,3800,5100,6800,8100,8700,8700,8700,187,0,2100.0,1958.8265507998701,1.847500097937882,8655.259299906902,211.048128342246
1763956251,30,,Aggregated,10.600000,0.000000,2100,2100,2200,2400,3500,5100,6800,8100,8700,8700,8700,197,0,2100.0,1924.8544598969768,1.847500097937882,8655.259299906902,203.44670050761422
1763956252,30,,Aggregated,9.300000,0.000000,2100,2100,2100,2200,3400,4900,6200,7500,8700,8700,8700,208,0,2100.0,1914.9422134600732,1.847500097937882,8655.259299906902,196.64423076923077
1763956253,30,,Aggregated,9.600000,0.000000,2100,2100,2100,2200,3400,4900,6200,7500,8700,8700,8700,213,0,2100.0,1909.6818244119695,1.847500097937882,8655.259299906902,193.22535211267606
1763956254,30,,Aggregated,9.200000,0.000000,2100,2100,2100,2200,3300,4700,6200,7500,8700,8700,8700,224,0,2100.0,1865.462325892752,1.847500097937882,8655.259299906902,187.10714285714286
1763956255,30,,Aggregated,9.200000,0.000000,2100,2100,2100,2200,3300,4700,6200,7500,8700,8700,8700,235,0,2100.0,1842.3230170212844,1.847500097937882,8655.259299906902,181.39148936170213
1763956256,30,,Aggregated,9.000000,0.000000,2100,2100,2100,2200,3300,4500,6200,7500,8700,8700,8700,245,0,2100.0,1828.4936632652177,1.847500097937882,8655.259299906902,175.90204081632652
1763956257,30,,Aggregated,8.700000,0.000000,2100,2100,2100,2200,3300,4500,5900,7500,8700,8700,8700,252,0,2100.0,1798.3808178558118,1.847500097937882,8655.259299906902,173.11111111111111
1763956258,30,,Aggregated,8.900000,0.000000,2100,2100,2100,2200,3300,4500,5900,7500,8700,8700,8700,261,0,2100.0,1781.1442432934919,1.847500097937882,8655.259299906902,169.42911877394636
1763956259,30,,Aggregated,8.800000,0.000000,2100,2100,2100,2200,3300,4500,5900,7500,8700,8700,8700,269,0,2100.0,1775.6454449806529,1.847500097937882,8655.259299906902,166.0631970260223
1763956260,30,,Aggregated,8.800000,0.000000,2100,2100,2100,2100,3100,4500,5900,7500,8700,8700,8700,277,0,2100.0,1765.3709736455985,1.847500097937882,8655.259299906902,162.0505415162455
1763956261,30,,Aggregated,8.700000,0.000000,2100,2100,2100,2100,3100,4200,5900,7500,8700,8700,8700,283,0,2100.0,1772.8475830390187,1.847500097937882,8655.259299906902,160.4487632508834
1763956262,30,,Aggregated,8.800000,0.000000,2100,2100,2100,2100,3100,4200,5900,7500,8700,8700,8700,293,0,2100.0,1756.2530982930296,1.847500097937882,8655.259299906902,156.4778156996587
1763956263,30,,Aggregated,8.800000,0.000000,2100,2100,2100,2100,3100,4200,5900,7500,8700,8700,8700,300,0,2100.0,1750.9000323328655,1.847500097937882,8655.259299906902,153.55666666666667
1763956264,30,,Aggregated,8.500000,0.000000,2100,2100,2100,2100,2900,4100,5700,6800,8700,8700,8700,307,0,2100.0,1738.9781026052863,1.847500097937882,8655.259299906902,151.37785016286645
1763956265,30,,Aggregated,8.400000,0.000000,2100,2100,2100,2100,2800,4100,5700,6800,8700,8700,8700,313,0,2100.0,1726.1686383385045,1.847500097937882,8655.259299906902,150.19808306709265
1763956266,30,,Aggregated,8.600000,0.000000,2100,2100,2100,2100,2900,4200,5900,6800,8700,8700,8700,327,0,2100.0,1752.301438837255,1.847500097937882,8655.259299906902,147.7553516819572
1763956267,30,,Aggregated,8.400000,0.000000,2100,2100,2100,2100,2800,4200,5900,6800,8700,8700,8700,335,0,2100.0,1736.5387707448272,1.847500097937882,8655.259299906902,144.8268656716418
1763956268,30,,Aggregated,7.900000,0.000000,2100,2100,2100,2100,2800,4200,5900,6800,8700,8700,8700,339,0,2100.0,1729.0855991138299,1.847500097937882,8655.259299906902,143.6637168141593
