Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1763955171,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1763955172,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1763955173,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1763955174,30,,Aggregated,0.000000,0.000000,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,2800,5,0,2700.0,1620.2182200271636,1.8350000027567148,2766.516700037755,575.8
1763955175,40,,Aggregated,0.000000,0.000000,2700,2700,2800,2800,3400,4000,4000,4000,4000,4000,4000,12,0,2700.0,1949.8742166906595,1.8350000027567148,3962.4028999824077,626.3333333333334
1763955176,50,,Aggregated,0.000000,0.000000,2700,2800,3300,3400,4000,4600,4600,4600,4600,4600,4600,19,0,2700.0,2357.493415799629,1.8350000027567148,4570.424500037916,638.7368421052631
1763955177,50,,Aggregated,1.500000,0.000000,2700,3300,3900,3900,4500,5200,6000,6000,6000,6000,6000,32,0,2700.0,2544.5237093845208,1.8350000027567148,5963.614100008272,590.40625
1763955178,50,,Aggregated,2.600000,0.000000,2800,3600,4000,4500,5200,6000,6600,6600,6600,6600,6600,37,0,2800.0,2893.9304567678405,1.8350000027567148,6570.359300007112,626.3243243243244
1763955179,50,,Aggregated,3.666667,0.000000,3200,3900,4500,4600,5800,6500,6600,7200,7200,7200,7200,54,0,2800.0,3011.934372232106,1.8350000027567148,7180.847999989055,569.074074074074
1763955180,50,,Aggregated,4.714286,0.000000,2700,3800,4200,4500,5800,6500,7100,7200,7200,7200,7200,77,0,2700.0,2938.0940363769623,1.8350000027567148,7180.847999989055,483.46753246753246
1763955181,50,,Aggregated,6.250000,0.000000,2700,3800,4400,4600,5800,6500,7100,7200,7200,7200,7200,91,0,2700.0,2961.4761044069164,1.8350000027567148,7180.847999989055,455.53846153846155
1763955182,50,,Aggregated,8.333333,0.000000,2200,3400,4000,4500,5800,6600,7100,7200,7600,7600,7600,111,0,2200.0,2913.2543567679236,1.8350000027567148,7592.537599964999,451.1081081081081
1763955183,50,,Aggregated,8.800000,0.000000,2200,3300,4000,4600,6300,7000,7600,8300,9000,9000,9000,121,0,2200.0,2917.0636124033404,1.8350000027567148,8998.310899944045,440.5702479338843
1763955184,50,,Aggregated,9.900000,0.000000,2200,3300,4100,4600,6400,7200,8900,9000,9700,9700,9700,146,0,2200.0,2916.7319931550755,1.8350000027567148,9709.651899989694,433.8493150684931
1763955185,50,,Aggregated,11.300000,0.000000,2200,3200,4000,4500,6100,7200,8900,9600,9700,9700,9700,171,0,2200.0,2829.2032497109876,1.8350000027567148,9709.651899989694,419.83040935672517
