Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1763957164,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1763957165,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1763957166,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1763957167,30,,Aggregated,0.000000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,3,0,2700.0,2701.638966643562,2693.8775999005884,2709.5017000101507,850.3333333333334
1763957168,50,,Aggregated,0.000000,0.000000,2700,3300,3300,3400,4000,4000,4000,4000,4000,4000,4000,14,0,2700.0,2242.4567428617074,3.0930000357329845,3989.0643000835553,611.5714285714286
1763957169,50,,Aggregated,0.000000,0.000000,2700,3300,3400,4000,4000,4600,4600,4600,4600,4600,4600,18,0,2700.0,2556.0065444507118,3.0930000357329845,4605.270199943334,664.2222222222222
1763957170,50,,Aggregated,2.000000,0.000000,2700,3300,3700,4000,4000,4700,5300,5300,5300,5300,5300,31,0,2700.0,2603.042661298757,3.0930000357329845,5278.190100099891,586.741935483871
1763957171,50,,Aggregated,3.000000,0.000000,2700,3400,4000,4000,4700,5300,5400,5400,5400,5400,5400,39,0,2700.0,2819.7077410295606,3.0930000357329845,5366.14310008008,582.025641025641
1763957172,50,,Aggregated,4.500000,0.000000,2700,3500,4000,4600,5300,5900,6100,6800,6800,6800,6800,57,0,2700.0,2967.612212282818,3.0930000357329845,6797.108000027947,658.5263157894736
1763957173,50,,Aggregated,5.285714,0.000000,2700,3500,4200,4700,5400,5900,6800,7400,7400,7400,7400,70,0,2700.0,2918.34768857308,3.0930000357329845,7413.539999979548,604.6428571428571
1763957174,50,,Aggregated,5.875000,0.000000,2700,4000,4600,5000,5900,6800,8100,8800,8800,8800,8800,90,0,2700.0,3124.8089488906166,3.0930000357329845,8773.099799989723,544.3777777777777
1763957175,50,,Aggregated,7.000000,0.000000,2600,3700,4600,5000,6100,7000,8100,8800,8800,8800,8800,100,0,2600.0,3129.039205003064,3.0930000357329845,8773.099799989723,516.35
1763957176,50,,Aggregated,7.300000,0.000000,2300,3400,4600,5000,6100,7100,8100,8500,8800,8800,8800,124,0,2300.0,3135.772927420124,3.0930000357329845,8773.099799989723,458.7741935483871
1763957177,50,,Aggregated,9.600000,0.000000,2300,3400,4400,5000,6100,7400,8500,8700,8800,8800,8800,132,0,2200.0,3062.8029840908393,3.0930000357329845,8773.099799989723,475.280303030303
1763957178,50,,Aggregated,11.100000,0.000000,2200,2900,4000,4700,5900,7400,8500,8800,9400,9400,9400,151,0,2200.0,2944.3551907285014,3.0930000357329845,9383.710500085726,462.6953642384106
1763957179,50,,Aggregated,12.900000,0.000000,2200,2900,4000,4800,6100,7900,8800,10000,11000,11000,11000,158,0,2200.0,2999.77558227978,3.0930000357329845,10761.860100086778,455.4177215189873
1763957180,50,,Aggregated,12.900000,0.000000,2200,2900,4000,4800,6100,7900,9400,11000,11000,11000,11000,179,0,2200.0,2967.636643017918,3.0930000357329845,11479.32949999813,422.86033519553075
1763957181,50,,Aggregated,14.000000,0.000000,2200,2700,4000,4600,5900,7800,9400,11000,11000,11000,11000,191,0,2200.0,2884.704605235562,3.0930000357329845,11479.32949999813,403.0523560209424
1763957182,50,,Aggregated,14.600000,0.000000,2200,2400,3400,4000,5700,7400,8800,10000,11000,11000,11000,216,0,2200.0,2772.7966694451256,3.0930000357329845,11479.32949999813,368.087962962963
1763957183,50,,Aggregated,14.800000,0.000000,2200,2300,3300,4000,5700,7100,8800,10000,11000,11000,11000,225,0,2200.0,2737.3472204452587,3.0930000357329845,11479.32949999813,395.5422222222222
1763957184,50,,Aggregated,15.000000,0.000000,2200,2300,3200,4000,5600,7100,8800,10000,11000,11000,11000,234,0,2200.0,2679.303552992204,3.0930000357329845,11479.32949999813,402.2692307692308
1763957185,50,,Aggregated,15.900000,0.000000,2100,2300,2700,3600,5400,7000,8700,10000,11000,11000,11000,251,0,2100.0,2594.4444980106846,3.0930000357329845,11479.32949999813,415.52589641434264
1763957186,50,,Aggregated,15.400000,0.000000,2100,2200,2700,3400,5400,6800,8700,10000,11000,11000,11000,267,0,2100.0,2535.520007119214,3.0930000357329845,11479.32949999813,441.13483146067415
1763957187,50,,Aggregated,14.600000,0.000000,2100,2200,2600,3300,5300,6800,8700,10000,11000,11000,11000,280,0,2100.0,2480.0524796463183,3.0930000357329845,11479.32949999813,441.1357142857143
1763957188,50,,Aggregated,14.700000,0.000000,2100,2200,2400,3300,5300,6500,8700,10000,11000,11000,11000,290,0,2100.0,2457.3577810371903,3.0930000357329845,11479.32949999813,443.59655172413795
1763957189,50,,Aggregated,14.200000,0.000000,2100,2200,2300,2900,5200,6300,8500,9400,11000,11000,11000,306,0,2100.0,2425.886919284072,3.0930000357329845,11479.32949999813,425.6143790849673
1763957190,50,,Aggregated,14.500000,0.000000,2100,2200,2300,2800,5000,6300,8500,9400,11000,11000,11000,315,0,2100.0,2417.964631431396,3.0930000357329845,11479.32949999813,416.0
1763957191,50,,Aggregated,13.800000,0.000000,2100,2200,2300,2700,5000,6300,8500,9400,11000,11000,11000,334,0,2100.0,2366.12825269684,3.0930000357329845,11479.32949999813,397.9191616766467
1763957192,50,,Aggregated,13.500000,0.000000,2100,2200,2300,2600,4900,6100,8500,9400,11000,11000,11000,349,0,2100.0,2332.332419200512,3.0930000357329845,11479.32949999813,397.3381088825215
1763957193,50,,Aggregated,13.600000,0.000000,2100,2200,2200,2400,4700,6100,8100,9400,11000,11000,11000,362,0,2100.0,2313.683020722157,3.0930000357329845,11479.32949999813,386.4640883977901
1763957194,50,,Aggregated,14.100000,0.000000,2100,2200,2200,2400,4600,6100,8100,9400,11000,11000,11000,373,0,2100.0,2292.1792442399146,3.0930000357329845,11479.32949999813,409.8659517426274
1763957195,50,,Aggregated,13.100000,0.000000,2100,2200,2200,2300,4600,5900,8100,9400,11000,11000,11000,385,0,2100.0,2276.120843640347,3.0930000357329845,11479.32949999813,452.06233766233765
1763957196,50,,Aggregated,13.700000,0.000000,2100,2200,2200,2300,4400,5800,7900,8800,11000,11000,11000,406,0,2100.0,2243.7722871958604,3.0930000357329845,11479.32949999813,444.26600985221677
1763957197,50,,Aggregated,13.400000,0.000000,2100,2200,2200,2300,4400,5800,7900,8800,11000,11000,11000,418,0,2100.0,2236.1223263190905,3.0930000357329845,11479.32949999813,444.78468899521533
1763957198,50,,Aggregated,13.100000,0.000000,2100,2200,2200,2300,4200,5700,7900,8800,11000,11000,11000,429,0,2100.0,2211.0031634061174,3.0930000357329845,11479.32949999813,435.5944055944056
1763957199,50,,Aggregated,14.100000,0.000000,2100,2200,2200,2300,4000,5700,7900,8800,11000,11000,11000,440,0,2100.0,2204.975667502731,3.0930000357329845,11479.32949999813,436.19545454545454
1763957200,50,,Aggregated,13.700000,0.000000,2100,2200,2200,2200,4000,5700,7800,8800,11000,11000,11000,458,0,2100.0,2190.191329260383,3.0930000357329845,11479.32949999813,448.9868995633188
1763957201,50,,Aggregated,14.000000,0.000000,2100,2200,2200,2200,4000,5600,7800,8800,11000,11000,11000,470,0,2100.0,2181.8624342581197,3.0930000357329845,11479.32949999813,440.14255319148936
1763957202,50,,Aggregated,13.500000,0.000000,2100,2200,2200,2200,3700,5600,7800,8800,11000,11000,11000,483,0,2100.0,2166.74848219696,3.0930000357329845,11479.32949999813,430.99378881987576
1763957203,50,,Aggregated,13.900000,0.000000,2100,2200,2200,2200,3700,5600,7800,8800,11000,11000,11000,497,0,2100.0,2164.831587124215,3.0930000357329845,11479.32949999813,422.0804828973843
1763957204,50,,Aggregated,13.200000,0.000000,2100,2200,2200,2300,3500,5400,7400,8700,11000,11000,11000,511,0,2100.0,2159.6976953056055,3.0930000357329845,11479.32949999813,413.07632093933466
1763957205,50,,Aggregated,13.300000,0.000000,2100,2200,2200,2300,3400,5400,7400,8700,11000,11000,11000,521,0,2100.0,2152.438295971613,3.0930000357329845,11479.32949999813,431.73512476007676
1763957206,50,,Aggregated,13.400000,0.000000,2100,2200,2200,2300,3400,5400,7400,8700,11000,11000,11000,538,0,2100.0,2143.0260684035225,3.0930000357329845,11479.32949999813,429.6022304832714
1763957207,50,,Aggregated,14.000000,0.000000,2100,2200,2200,2300,3300,5300,7100,8700,11000,11000,11000,551,0,2100.0,2129.4486114361025,3.0930000357329845,11479.32949999813,435.2595281306715
1763957208,50,,Aggregated,13.500000,0.000000,2100,2200,2200,2300,3300,5300,7100,8700,11000,11000,11000,566,0,2100.0,2117.411903535755,3.0930000357329845,11479.32949999813,426.3798586572438
1763957209,50,,Aggregated,12.800000,0.000000,2100,2200,2200,2300,3300,5300,7100,8700,11000,11000,11000,580,0,2100.0,2096.817881209527,3.0930000357329845,11479.32949999813,418.27758620689656
1763957210,50,,Aggregated,13.400000,0.000000,2100,2200,2200,2200,2900,5300,7100,8700,11000,11000,11000,594,0,2100.0,2080.7890457940766,3.0930000357329845,11479.32949999813,423.63299663299665
1763957211,50,,Aggregated,13.600000,0.000000,2100,2200,2200,2200,2900,5200,7000,8500,11000,11000,11000,611,0,2100.0,2058.937874797742,3.0930000357329845,11479.32949999813,414.8085106382979
1763957212,50,,Aggregated,13.900000,0.000000,2100,2200,2200,2200,2800,5000,7000,8500,11000,11000,11000,623,0,2100.0,2044.4227208693198,3.0930000357329845,11479.32949999813,420.9791332263242
1763957213,50,,Aggregated,13.700000,0.000000,2100,2200,2200,2200,2700,5000,7000,8500,11000,11000,11000,634,0,2100.0,2036.4401665641426,3.0930000357329845,11479.32949999813,415.6167192429022
1763957214,50,,Aggregated,14.300000,0.000000,2100,2200,2200,2200,2700,5000,7000,8500,11000,11000,11000,650,0,2100.0,2029.4805333872612,3.0930000357329845,11479.32949999813,407.99384615384616
1763957215,50,,Aggregated,13.800000,0.000000,2100,2200,2200,2200,2700,5000,6800,8500,11000,11000,11000,664,0,2100.0,2019.7332490991917,3.0930000357329845,11479.32949999813,401.85692771084337
1763957216,50,,Aggregated,14.000000,0.000000,2100,2200,2200,2200,2700,4900,6800,8500,11000,11000,11000,681,0,2100.0,2005.1308726902473,3.0930000357329845,11479.32949999813,400.67107195301026
1763957217,50,,Aggregated,13.400000,0.000000,2100,2200,2200,2200,2600,4900,6800,8500,11000,11000,11000,693,0,2100.0,2004.320268112357,3.0930000357329845,11479.32949999813,407.8715728715729
1763957218,50,,Aggregated,14.200000,0.000000,2100,2200,2200,2200,2600,4800,6500,8100,11000,11000,11000,708,0,2100.0,2001.175742093237,3.0930000357329845,11479.32949999813,407.3305084745763
1763957219,50,,Aggregated,14.200000,0.000000,2100,2200,2200,2200,2500,4700,6500,8100,11000,11000,11000,723,0,2100.0,1987.1182917041785,3.0930000357329845,11479.32949999813,401.2544951590595
1763957221,50,,Aggregated,14.000000,0.000000,2100,2200,2200,2200,2500,4700,6500,8100,11000,11000,11000,739,0,2100.0,1979.9883347800182,3.0930000357329845,11479.32949999813,395.22462787550745
1763957222,50,,Aggregated,13.900000,0.000000,2100,2200,2200,2200,2500,4600,6500,8100,11000,11000,11000,747,0,2100.0,1976.1253286510273,3.0930000357329845,11479.32949999813,392.0522088353414
1763957223,50,,Aggregated,14.100000,0.000000,2100,2200,2200,2200,2400,4600,6300,8100,11000,11000,11000,759,0,2100.0,1973.521794996357,3.0930000357329845,11479.32949999813,392.66930171278
1763957224,50,,Aggregated,13.400000,0.000000,2100,2200,2200,2200,2400,4600,6300,8100,11000,11000,11000,774,0,2100.0,1971.7580777806836,3.0930000357329845,11479.32949999813,392.09819121447026
1763957225,50,,Aggregated,13.500000,0.000000,2100,2200,2200,2200,2400,4400,6300,8100,11000,11000,11000,788,0,2100.0,1972.4890253833687,3.0930000357329845,11479.32949999813,386.8984771573604
1763957226,50,,Aggregated,13.300000,0.000000,2100,2200,2200,2200,2400,4400,6300,7900,11000,11000,11000,801,0,2100.0,1973.9347094906548,3.0930000357329845,11479.32949999813,392.84644194756555
1763957227,50,,Aggregated,13.300000,0.000000,2100,2200,2200,2200,2400,4400,6300,7900,11000,11000,11000,810,0,2100.0,1973.1144211134288,3.0930000357329845,11479.32949999813,394.90987654320986
1763957228,50,,Aggregated,13.000000,0.000000,2100,2200,2200,2200,2400,4400,6300,7900,11000,11000,11000,827,0,2100.0,1971.8878420817011,3.0930000357329845,11479.32949999813,394.17775090689236
1763957229,50,,Aggregated,13.000000,0.000000,2100,2200,2200,2200,2400,4200,6300,7900,11000,11000,11000,841,0,2100.0,1965.0365143893098,3.0930000357329845,11479.32949999813,394.31985731272295
1763957230,50,,Aggregated,13.300000,0.000000,2100,2100,2200,2200,2400,4200,6100,7900,11000,11000,11000,858,0,2100.0,1951.4105865985018,3.0930000357329845,11479.32949999813,401.7610722610723
1763957231,50,,Aggregated,13.300000,0.000000,2100,2100,2200,2200,2400,4000,6100,7900,11000,11000,11000,874,0,2100.0,1938.8792509172065,3.0930000357329845,11479.32949999813,401.17391304347825
1763957232,50,,Aggregated,13.300000,0.000000,2100,2100,2200,2200,2300,4000,6100,7900,11000,11000,11000,882,0,2100.0,1938.4117807274054,3.0930000357329845,11479.32949999813,406.94557823129253
1763957233,50,,Aggregated,13.200000,0.000000,2100,2100,2200,2200,2300,4000,6100,7900,11000,11000,11000,898,0,2100.0,1928.222202674127,3.0930000357329845,11479.32949999813,405.5746102449889
1763957234,50,,Aggregated,13.500000,0.000000,2100,2100,2200,2200,2300,4000,6100,7800,11000,11000,11000,910,0,2100.0,1925.4897949464905,3.0930000357329845,11479.32949999813,401.77032967032966
1763957235,50,,Aggregated,13.700000,0.000000,2100,2100,2200,2200,2300,4000,6100,7800,11000,11000,11000,925,0,2100.0,1925.3392369744392,3.0930000357329845,11479.32949999813,401.6345945945946
1763957236,50,,Aggregated,13.800000,0.000000,2100,2100,2200,2200,2300,4000,6100,7800,11000,11000,11000,936,0,2100.0,1921.3797108991107,3.0930000357329845,11479.32949999813,398.19444444444446
1763957237,50,,Aggregated,13.800000,0.000000,2100,2100,2200,2200,2300,4000,6100,7800,11000,11000,11000,946,0,2100.0,1923.6475378453356,3.0930000357329845,11479.32949999813,395.04545454545456
1763957238,50,,Aggregated,13.900000,0.000000,2100,2100,2200,2200,2300,4000,5900,7800,11000,11000,11000,960,0,2100.0,1924.8753612516641,3.0930000357329845,11479.32949999813,395.228125
1763957239,50,,Aggregated,13.500000,0.000000,2100,2100,2200,2200,2300,3700,5900,7800,11000,11000,11000,979,0,2100.0,1922.644659858392,3.0930000357329845,11479.32949999813,398.2951991828396
1763957240,50,,Aggregated,13.300000,0.000000,2100,2100,2200,2200,2300,3700,5900,7800,11000,11000,11000,990,0,2100.0,1917.5349953550271,3.0930000357329845,11479.32949999813,402.6070707070707
1763957241,50,,Aggregated,13.600000,0.000000,2100,2100,2200,2200,2300,3600,5800,7400,11000,11000,11000,1002,0,2100.0,1916.7262226561113,3.0930000357329845,11479.32949999813,398.9500998003992
1763957242,50,,Aggregated,13.200000,0.000000,2100,2100,2200,2200,2300,3600,5800,7400,11000,11000,11000,1015,0,2100.0,1911.4954169476039,3.0930000357329845,11479.32949999813,395.17044334975367
1763957243,50,,Aggregated,12.900000,0.000000,2100,2100,2200,2200,2300,3500,5800,7400,11000,11000,11000,1036,0,2100.0,1912.6376867782897,3.0930000357329845,11479.32949999813,400.4218146718147
1763957244,50,,Aggregated,13.200000,0.000000,2100,2100,2200,2200,2300,3500,5800,7400,11000,11000,11000,1047,0,2100.0,1907.1105014348898,3.0930000357329845,11479.32949999813,401.33046800382044
